ip1102,23398.117647058825,397768
ip1103,28828.0,317108
ip1104,35163.555555555555,316472
ip1105,35163.555555555555,316472
ip1106,29806.090909090908,327867
ip1107,35163.555555555555,316472
ip1108,31679.0,316790
ip1109,27861.0625,445777
ip1110,35163.555555555555,316472
ip1111,35163.555555555555,316472
ip1112,1014416.3333333334,6086498
ip1113,31679.0,316790
ip1114,31679.0,316790
ip1115,24777.117647058825,421211
ip1116,31679.0,316790
ip1117,24085.5,48171
ip1118,31679.0,316790
ip1119,31679.0,316790
ip1120,31679.0,316790
ip1121,0.0,0
ip1122,31679.0,316790
ip1123,32499.272727272728,357492
ip1124,330.5,661
ip1125,141039.61538461538,1833515
ip1126,60799.57142857143,851194
ip1127,1190.5,2381
ip1128,90714.25,1088571
ip1129,14216.125,227458
ip1130,31679.0,316790
ip1131,11586.0,11586
ip1132,9966.5,19933
ip1133,12550.0,12550
ip1134,30824.0,339064
ip1135,12550.0,37650
ip1136,95051.0,380204
ip1137,89778.0,89778
ip1138,72090.0,72090
ip1139,33874.6,338746
ip1140,81083.0,81083
ip1141,110095.0,110095
ip1142,109181.33333333333,327544
ip1143,9829.5,19659
ip1144,27484.714285714286,192393
ip1145,31679.0,316790
ip1146,7540.666666666667,22622
ip1147,11028.777777777777,99259
ip1148,111604.25,446417
ip1149,53167.0,106334
ip1150,6412.0,12824
ip1151,5170.346153846154,134429
ip1152,2143.0,4286
ip1153,22607.333333333332,203466
ip1154,12550.0,12550
ip1155,31679.0,316790
ip1156,5612.666666666667,33676
ip1157,1034.0,4136
ip1158,11077.0,11077
ip1159,11077.0,11077
ip1160,16724.0,83620
ip1161,15384.857142857143,107694
ip1162,110095.0,110095
ip1163,110095.0,110095
ip1164,35163.555555555555,316472
ip1165,66003.28571428571,12474621
ip1166,7383.0,7383
ip1167,33874.6,338746
ip1168,0.0,0
ip1169,26795.529411764706,455524
ip1170,16882.666666666668,50648
ip1171,31679.0,316790
ip1172,30824.0,339064
ip1173,25861.0,284471
ip1174,12550.0,12550
ip1175,12550.0,50200
ip1176,81083.0,81083
ip1177,8198.75,65590
ip1178,12550.0,12550
ip1179,113948.75,455795
ip1180,4530.777777777777,40777
ip1181,8198.75,65590
ip1182,0.0,0
ip1183,12697.0,50788
ip1184,8198.75,65590
ip1185,30824.0,339064
ip1186,59545.0,59545
ip1187,12538.225806451614,388685
ip1188,106253.66666666667,318761
ip1189,136400.0,136400
ip1190,30824.0,339064
ip1191,449995.1818181818,9899894
ip1192,24227.0,72681
ip1193,14684.875,117479
ip1194,33874.6,338746
ip1195,0.0,0
ip1196,59545.0,59545
ip1197,30824.0,339064
ip1198,21174.8,211748
ip1199,62501.769230769234,812523
ip1200,20734.166666666668,373215
ip1201,120426.0,240852
ip1202,33874.6,338746
ip1203,0.0,0
ip1204,318.0,318
ip1205,25944.6,389169
ip1206,112121.375,896971
ip1207,21416.8,214168
ip1208,240566.0,240566
ip1209,277.0,277
ip1210,40840.142857142855,571762
ip1211,12550.0,12550
ip1212,5972.0,17916
ip1213,12751.0,12751
ip1214,129256.0,129256
ip1215,102358.0,102358
ip1216,318.0,318
ip1217,6412.0,12824
ip1218,8599.0,8599
ip1219,16248.0,16248
ip1220,14917.0,14917
ip1221,32691.157894736843,621132
ip1222,23691.659574468085,1113508
ip1223,81083.0,81083
ip1224,14684.875,117479
ip1225,31679.0,316790
ip1226,31211.714285714286,218482
ip1227,19659.63157894737,373533
ip1228,21174.8,211748
ip1229,30824.0,339064
ip1230,22814.0,22814
ip1231,106611.5,213223
ip1232,6150.0,6150
ip1233,143.0,286
ip1234,72090.0,72090
ip1235,16401.2,164012
ip1236,30824.0,339064
ip1237,9829.5,19659
ip1238,113948.75,455795
ip1239,11968.0,11968
ip1240,41828.0,41828
ip1241,2143.0,4286
ip1242,153326.66666666666,459980
ip1243,15119.222222222223,408219
ip1244,33068.666666666664,396824
ip1245,318.0,318
ip1246,31211.714285714286,218482
ip1247,17199.625,275194
ip1248,21269.5,127617
ip1249,5057.375,40459
ip1250,29093.53846153846,378216
ip1251,6418.0,12836
ip1252,100991.0,100991
ip1253,33874.6,338746
ip1254,30824.0,339064
ip1255,33874.6,338746
ip1256,16401.2,164012
ip1257,110095.0,110095
ip1258,7540.666666666667,22622
ip1259,17620.0,70480
ip1260,30824.0,339064
ip1261,286.0,286
ip1262,9884.0,19768
ip1263,23639.944444444445,425519
ip1264,290.0,580
ip1265,143.0,286
ip1266,31679.0,316790
ip1267,0.0,0
ip1268,132350.375,1058803
ip1269,303.5,607
ip1270,0.0,0
ip1271,88349.0,441745
ip1272,274.0,274
ip1273,143.0,286
ip1274,12550.0,12550
ip1275,4331.5,8663
ip1276,30824.0,339064
ip1277,22730.8,454616
ip1278,90473.0,180946
ip1279,30824.0,339064
ip1280,41828.0,41828
ip1281,25459.8,127299
ip1282,31679.0,316790
ip1283,12550.0,25100
ip1284,30824.0,339064
ip1285,33874.6,338746
ip1286,20058.04,501451
ip1287,34433.583333333336,413203
ip1288,318.0,318
ip1289,36046.0,396506
ip1290,109181.33333333333,327544
ip1291,23050.23943661972,1636567
ip1292,24416.0,122080
ip1293,65855.0,65855
ip1294,143.0,572
ip1295,31679.0,316790
ip1296,30824.0,339064
ip1297,19341.0,19341
ip1298,31679.0,316790
ip1299,106253.66666666667,318761
ip1300,12550.0,12550
ip1301,12550.0,25100
ip1302,14310.90625,457949
ip1303,47937.42857142857,335562
ip1304,21574.666666666668,129448
ip1305,12550.0,12550
ip1306,8440.0,42200
ip1307,33874.6,338746
ip1308,286.0,286
ip1309,6412.0,12824
ip1310,33874.6,338746
ip1311,90520.5,362082
ip1312,7317.5,14635
ip1313,59295.0,59295
ip1314,33874.6,338746
ip1315,5694994.0,5694994
ip1316,33874.6,338746
ip1317,110095.0,110095
ip1318,28458.14285714286,398414
ip1319,277.0,277
ip1320,1555.0,6220
ip1321,286.0,286
ip1322,8198.75,196770
ip1323,31873.333333333332,382480
ip1324,65855.0,65855
ip1325,7383.0,7383
ip1326,82025.0,164050
ip1327,30090.823529411766,511544
ip1328,327570.0,655140
ip1329,72090.0,72090
ip1330,9074.5,18149
ip1331,15801.666666666666,47405
ip1332,57056.0,57056
ip1333,30824.0,339064
ip1334,14917.0,14917
ip1335,6745.0,6745
ip1336,19738.928571428572,1105380
ip1337,12550.0,25100
ip1338,33874.6,338746
ip1339,0.0,0
ip1340,12550.0,12550
ip1341,35163.555555555555,316472
ip1342,143.0,572
ip1343,11077.0,11077
ip1344,24088.875,192711
ip1345,13495.333333333334,40486
ip1346,8377.0,8377
ip1347,4166.4,41664
ip1348,10833.5625,173337
ip1349,52438.64102564102,2045107
ip1350,15384.857142857143,107694
ip1351,17863.0,17863
ip1352,2555.8333333333335,15335
ip1353,59545.0,59545
ip1354,4530.777777777777,40777
ip1355,31025.666666666668,93077
ip1356,318.0,318
ip1357,6418.0,12836
ip1358,12550.0,12550
ip1359,4092.0,8184
ip1360,35163.555555555555,316472
ip1361,15384.857142857143,107694
ip1362,30090.636363636364,330997
ip1363,327570.0,655140
ip1364,89778.0,89778
ip1365,41328.0,41328
ip1366,30824.0,339064
ip1367,143.0,286
ip1368,21184.0,783808
ip1369,35163.555555555555,316472
ip1370,23677.058823529413,402510
ip1371,7383.0,7383
ip1372,0.0,0
ip1373,41828.0,41828
ip1374,50362.0,50362
ip1375,6683.5,13367
ip1376,8198.75,65590
ip1377,9109.142857142857,127528
ip1378,31679.0,316790
ip1379,7383.0,7383
ip1380,110356.75,441427
ip1381,12550.0,12550
ip1382,318.0,318
ip1383,13112.714285714286,91789
ip1384,4530.777777777777,40777
ip1385,4347.5,8695
ip1386,1555.0,3110
ip1387,69480.0,69480
ip1388,33068.666666666664,396824
ip1389,100235.0,100235
ip1390,100235.0,100235
ip1391,9829.5,19659
ip1392,41828.0,83656
ip1393,81083.0,81083
ip1394,13367.0,3101144
ip1395,8198.75,65590
ip1396,89778.0,89778
ip1397,11586.0,11586
ip1398,19347.58823529412,328909
ip1399,318.0,318
ip1400,143.0,286
ip1401,30824.0,339064
ip1402,277.0,277
ip1403,66980.0,66980
ip1404,318.0,318
ip1405,15697.555555555555,141278
ip1406,28828.0,317108
ip1407,887.0,887
ip1408,111259.0,445036
ip1409,106483.75,1277805
ip1410,277.0,277
ip1411,14564.2,72821
ip1412,31679.0,316790
ip1413,30824.0,339064
ip1414,183271.66666666666,549815
ip1415,17974.0,17974
ip1416,9884.0,19768
ip1417,286.0,286
ip1418,9109.142857142857,63764
ip1419,0.0,0
ip1420,12550.0,12550
ip1421,6412.0,12824
ip1422,31679.0,316790
ip1423,18091.0,18091
ip1424,29093.53846153846,378216
ip1425,318.0,318
ip1426,65855.0,65855
ip1427,59545.0,59545
ip1428,59545.0,59545
ip1429,33874.6,338746
ip1430,15384.857142857143,107694
ip1431,19031.671641791047,1275122
ip1432,31679.0,316790
ip1433,20734.166666666668,373215
ip1434,31394.23076923077,408125
ip1435,7234.333333333333,43406
ip1436,12550.0,12550
ip1437,31293.333333333332,187760
ip1438,8198.75,65590
ip1439,9829.5,19659
ip1440,31711.285714285714,443958
ip1441,30824.0,339064
ip1442,31025.666666666668,93077
ip1443,11452.272727272728,125975
ip1444,25137.9,502758
ip1445,23974.777777777777,215773
ip1446,6412.0,12824
ip1447,31679.0,316790
ip1448,19341.0,19341
ip1449,274.0,274
ip1450,51575.37037037037,1392535
ip1451,143.0,286
ip1452,11152.0,22304
ip1453,15384.857142857143,107694
ip1454,19450.0,19450
ip1455,143.0,286
ip1456,7317.5,14635
ip1457,312.0,312
ip1458,12550.0,12550
ip1459,12550.0,12550
ip1460,24088.875,192711
ip1461,6418.0,12836
ip1462,312.0,312
ip1463,19424.428571428572,135971
ip1464,11028.777777777777,99259
ip1465,9829.5,19659
ip1466,33874.6,338746
ip1467,23193.923076923078,301521
ip1468,10233.0,30699
ip1469,56614.307692307695,735986
ip1470,16248.0,16248
ip1471,70920.84615384616,921971
ip1472,28281.833333333332,339382
ip1473,14532.258064516129,450500
ip1474,33874.6,338746
ip1475,29904.375,239235
ip1476,19343.0,38686
ip1477,33068.666666666664,396824
ip1478,8655.0,8655
ip1479,0.0,0
ip1480,100773.0,604638
ip1481,41828.0,41828
ip1482,33874.6,338746
ip1483,318.0,318
ip1484,8599.0,8599
ip1485,81083.0,81083
ip1486,2373.0,2373
ip1487,110814.93548387097,3435263
ip1488,31211.714285714286,218482
ip1489,12550.0,12550
ip1490,297.0,594
ip1491,55874.0,335244
ip1492,12550.0,12550
ip1493,20084.0,40168
ip1494,15384.857142857143,107694
ip1495,8198.75,65590
ip1496,7540.666666666667,22622
ip1497,33874.6,338746
ip1498,4908.8,24544
ip1499,59545.0,59545
ip1500,14684.875,117479
ip1501,106938.0,106938
ip1502,28742.5,517365
ip1503,10362.384615384615,269422
ip1504,30824.0,339064
ip1505,30715.0,368580
ip1506,12550.0,12550
ip1507,33874.6,338746
ip1508,15011.45,600458
ip1509,89778.0,89778
ip1510,19659.63157894737,373533
ip1511,30567.916666666668,366815
ip1512,4785.384615384615,62210
ip1513,28811.0,230488
ip1514,109331.0,109331
ip1515,31679.0,316790
ip1516,13132.75,52531
ip1517,6412.0,12824
ip1518,35163.555555555555,316472
ip1519,11152.0,22304
ip1520,15384.857142857143,107694
ip1521,9829.5,19659
ip1522,30824.0,339064
ip1523,26319.11111111111,473744
ip1524,145223.25,1742679
ip1525,13098.161290322581,406043
ip1526,30824.0,339064
ip1527,451244.45454545453,4963689
ip1528,12958.5,51834
ip1529,12550.0,12550
ip1530,13600.0,13600
ip1531,15384.857142857143,107694
ip1532,6412.0,12824
ip1533,6412.0,12824
ip1534,7317.5,14635
ip1535,23718.666666666668,426936
ip1536,30824.0,339064
ip1537,30824.0,339064
ip1538,30824.0,339064
ip1539,143.0,286
ip1540,31679.0,316790
ip1541,130482.0,130482
ip1542,31679.0,316790
ip1543,8198.75,65590
ip1544,17432.666666666668,156894
ip1545,30824.0,339064
ip1546,286.0,286
ip1547,8599.0,8599
ip1548,16104.555555555555,144941
ip1549,2593.0,2593
ip1550,59545.0,59545
ip1551,18414.5,36829
ip1552,29626.727272727272,325894
ip1553,24227.0,72681
ip1554,16498.882352941175,280481
ip1555,29755.066666666666,446326
ip1556,33874.6,338746
ip1557,1925.0,3850
ip1558,30824.0,339064
ip1559,11077.0,11077
ip1560,30658.0,30658
ip1561,81083.0,81083
ip1562,4367.0,13101
ip1563,33874.6,338746
ip1564,30824.0,339064
ip1565,7914.333333333333,47486
ip1566,0.0,0
ip1567,4166.4,41664
ip1568,80518.0,80518
ip1569,8198.75,131180
ip1570,12550.0,12550
ip1571,24088.875,192711
ip1572,12550.0,12550
ip1573,902.5,1805
ip1574,54300.25,217201
ip1575,8198.75,65590
ip1576,21269.5,127617
ip1577,33874.6,338746
ip1578,33874.6,338746
ip1579,29498.416666666668,353981
ip1580,30824.0,339064
ip1581,31679.0,316790
ip1582,48819.083333333336,585829
ip1583,318.0,318
ip1584,109181.33333333333,327544
ip1585,13946.5,27893
ip1586,24602.6875,393643
ip1587,13596.0,13596
ip1588,33874.6,338746
ip1589,91381.66666666667,274145
ip1590,33068.666666666664,396824
ip1591,16444.5,65778
ip1592,31491.5,377898
ip1593,21174.8,211748
ip1594,33160.5,132642
ip1595,0.0,0
ip1596,1864.0,1864
ip1597,11954.4375,1338897
ip1598,195142.0,195142
ip1599,59295.0,59295
ip1600,19475.96,486899
ip1601,4570.0,4570
ip1602,14684.875,117479
ip1603,23926.5,47853
ip1604,8342.0,8342
ip1605,30824.0,339064
ip1606,12550.0,12550
ip1607,45340.5,90681
ip1608,4281.0,4281
ip1609,31679.0,316790
ip1610,20376.045454545456,448273
ip1611,54214.57142857143,379502
ip1612,33874.6,338746
ip1613,2085.0,2085
ip1614,72090.0,72090
ip1615,24425.125,390802
